article_id,category
8968,COVID
8969,COVID
8970,COVID
8971,COVID
8972,COVID
8973,NEWS_OR_OTHER
8974,COVID
8975,COVID
8976,COVID
8977,COVID
8978,COVID
8979,NEWS_OR_OTHER
8980,COVID
8981,COVID
8982,COVID
8983,COVID
8984,COVID
8985,COVID
8986,COVID
8987,COVID
8988,COVID
8989,COVID
8990,COVID
8991,COVID
8992,COVID
8993,NEWS_OR_OTHER
8994,PSEUDOMEDICINE
8995,MIGRATIONS
8996,CLIMATE_CRISIS
8997,CLIMATE_CRISIS
8998,NEWS_OR_OTHER
8999,FIVE_G
9000,LGBT
9001,CLIMATE_CRISIS
9002,CLIMATE_CRISIS
9003,CLIMATE_CRISIS
9004,CLIMATE_CRISIS
9005,CLIMATE_CRISIS
9006,CLIMATE_CRISIS
9007,CLIMATE_CRISIS
9008,CLIMATE_CRISIS
9009,CLIMATE_CRISIS
9010,CLIMATE_CRISIS
9011,LGBT
9012,CLIMATE_CRISIS
9013,CLIMATE_CRISIS
9014,CLIMATE_CRISIS
9015,CLIMATE_CRISIS
9016,CLIMATE_CRISIS
9017,CLIMATE_CRISIS
9018,CLIMATE_CRISIS
9019,CLIMATE_CRISIS
9020,CLIMATE_CRISIS
9021,CLIMATE_CRISIS
9022,CLIMATE_CRISIS
9023,CLIMATE_CRISIS
9024,CLIMATE_CRISIS
9025,CLIMATE_CRISIS
9026,CLIMATE_CRISIS
9027,FIVE_G
9028,CLIMATE_CRISIS
9029,MIGRATIONS
9030,FIVE_G
9031,MIGRATIONS
9032,NEWS_OR_OTHER
9033,PSEUDOMEDICINE
9034,LGBT
9035,ASTRONOMY_AND_AERONAUTICS
9036,ASTRONOMY_AND_AERONAUTICS
9037,WOMENS_RIGHTS
9038,WOMENS_RIGHTS
9039,WOMENS_RIGHTS
9040,FIVE_G
9041,FIVE_G
9042,FIVE_G
9043,NEWS_OR_OTHER
9044,PSEUDOMEDICINE
9045,LGBT
9046,ASTRONOMY_AND_AERONAUTICS
9047,ASTRONOMY_AND_AERONAUTICS
9048,WOMENS_RIGHTS
9049,WOMENS_RIGHTS
9050,FIVE_G
9051,FIVE_G
9052,FIVE_G
9053,NEWS_OR_OTHER
9054,FIVE_G
9055,FIVE_G
9056,FIVE_G
9057,FIVE_G
9058,WOMENS_RIGHTS
9059,WOMENS_RIGHTS
9060,ASTRONOMY_AND_AERONAUTICS
9061,ASTRONOMY_AND_AERONAUTICS
9062,WOMENS_RIGHTS
9063,WOMENS_RIGHTS
9064,WOMENS_RIGHTS
9065,MIGRATIONS
9066,FIVE_G
9067,FIVE_G
9068,FIVE_G
9069,FIVE_G
9070,FIVE_G
9071,FIVE_G
9072,FIVE_G
9073,FIVE_G
9074,FIVE_G
9075,FIVE_G
9076,FIVE_G
9077,FIVE_G
9078,FIVE_G
9079,FIVE_G
9080,FIVE_G
9081,FIVE_G
9082,FIVE_G
9083,FIVE_G
9084,NEWS_OR_OTHER
9085,WOMENS_RIGHTS
9086,ASTRONOMY_AND_AERONAUTICS
9087,ASTRONOMY_AND_AERONAUTICS
9088,WOMENS_RIGHTS
9089,WOMENS_RIGHTS
9090,WOMENS_RIGHTS
9091,WOMENS_RIGHTS
9092,NEWS_OR_OTHER
9093,FIVE_G
9094,FIVE_G
9095,FIVE_G
9096,FIVE_G
9097,FIVE_G
9098,FIVE_G
9099,FIVE_G
9100,FIVE_G
9101,FIVE_G
9102,FIVE_G
9103,FIVE_G
9104,FIVE_G
9105,FIVE_G
9106,FIVE_G
9107,NEWS_OR_OTHER
9108,FIVE_G
9109,FIVE_G
9110,FIVE_G
9111,FIVE_G
9112,FIVE_G
9113,FIVE_G
9114,FIVE_G
9115,FIVE_G
9116,FIVE_G
9117,FIVE_G
9118,FIVE_G
9119,FIVE_G
9120,FIVE_G
9121,FIVE_G
9122,FIVE_G
9123,FIVE_G
9124,FIVE_G
9125,FIVE_G
9126,FIVE_G
9127,FIVE_G
9128,FIVE_G
9129,FIVE_G
9130,NEWS_OR_OTHER
9131,FIVE_G
9132,FIVE_G
9133,FIVE_G
9134,FIVE_G
9135,FIVE_G
9136,FIVE_G
9137,NEWS_OR_OTHER
9138,FIVE_G
9139,FIVE_G
9140,FIVE_G
9141,FIVE_G
9142,FIVE_G
9143,FIVE_G
9144,FIVE_G
9145,FIVE_G
9146,FIVE_G
9147,FIVE_G
9148,COVID
9149,FIVE_G
9150,FIVE_G
9151,FIVE_G
9152,LGBT
9153,LGBT
9154,NEWS_OR_OTHER
9155,MIGRATIONS
9156,MIGRATIONS
9157,MIGRATIONS
9158,MIGRATIONS
9159,FIVE_G
9160,FIVE_G
9161,MIGRATIONS
9162,FIVE_G
9163,MIGRATIONS
9164,MIGRATIONS
9165,MIGRATIONS
9166,MIGRATIONS
9167,MIGRATIONS
9168,MIGRATIONS
9169,NEWS_OR_OTHER
9170,MIGRATIONS
9171,MIGRATIONS
9172,MIGRATIONS
9173,FIVE_G
9174,MIGRATIONS
9175,MIGRATIONS
9176,MIGRATIONS
9177,MIGRATIONS
9178,MIGRATIONS
9179,MIGRATIONS
9180,MIGRATIONS
9181,MIGRATIONS
9182,LGBT
9183,NEWS_OR_OTHER
9184,FIVE_G
9185,FIVE_G
9186,FIVE_G
9187,FIVE_G
9188,FIVE_G
9189,FIVE_G
9190,FIVE_G
9191,FIVE_G
9192,FIVE_G
9193,FIVE_G
9194,FIVE_G
9195,FIVE_G
9196,MIGRATIONS
9197,LGBT
9198,LGBT
9199,LGBT
9200,LGBT
9201,LGBT
9202,FIVE_G
9203,FIVE_G
9204,FIVE_G
9205,FIVE_G
9206,MIGRATIONS
9207,MIGRATIONS
9208,FIVE_G
9209,FIVE_G
9210,FIVE_G
9211,FIVE_G
9212,FIVE_G
9213,MIGRATIONS
9214,MIGRATIONS
9215,MIGRATIONS
9216,MIGRATIONS
9217,FIVE_G
9218,FIVE_G
9219,FIVE_G
9220,FIVE_G
9221,FIVE_G
9222,FIVE_G
9223,FIVE_G
9224,MIGRATIONS
9225,MIGRATIONS
9226,FIVE_G
9227,MIGRATIONS
9228,MIGRATIONS
9229,MIGRATIONS
9230,FIVE_G
9231,FIVE_G
9232,FIVE_G
9233,FIVE_G
9234,FIVE_G
9235,MIGRATIONS
9236,FIVE_G
9237,FIVE_G
9238,MIGRATIONS
9239,MIGRATIONS
9240,MIGRATIONS
9241,MIGRATIONS
9242,MIGRATIONS
9243,MIGRATIONS
9244,MIGRATIONS
9245,MIGRATIONS
9246,MIGRATIONS
9247,MIGRATIONS
9248,MIGRATIONS
9249,MIGRATIONS
9250,MIGRATIONS
9251,MIGRATIONS
9252,MIGRATIONS
9253,MIGRATIONS
9254,MIGRATIONS
9255,MIGRATIONS
9256,FIVE_G
9257,MIGRATIONS
9258,MIGRATIONS
9259,MIGRATIONS
9260,MIGRATIONS
9261,FIVE_G
9262,MIGRATIONS
9263,FIVE_G
9264,FIVE_G
9265,MIGRATIONS
9266,MIGRATIONS
9267,MIGRATIONS
9268,MIGRATIONS
9269,MIGRATIONS
9270,MIGRATIONS
9271,MIGRATIONS
9272,MIGRATIONS
9273,MIGRATIONS
9274,FIVE_G
9275,FIVE_G
9276,MIGRATIONS
9277,NEWS_OR_OTHER
9278,MIGRATIONS
9279,WOMENS_RIGHTS
9280,ASTRONOMY_AND_AERONAUTICS
9281,MIGRATIONS
9282,MIGRATIONS
9283,FIVE_G
9284,FIVE_G
9285,FIVE_G
9286,MIGRATIONS
9287,MIGRATIONS
9288,MIGRATIONS
9289,MIGRATIONS
9290,MIGRATIONS
9291,MIGRATIONS
9292,MIGRATIONS
9293,MIGRATIONS
9294,MIGRATIONS
9295,MIGRATIONS
9296,MIGRATIONS
9297,MIGRATIONS
9298,MIGRATIONS
9299,MIGRATIONS
9300,NEWS_OR_OTHER
9301,MIGRATIONS
9302,FIVE_G
9303,MIGRATIONS
9304,MIGRATIONS
9305,PSEUDOMEDICINE
9306,MIGRATIONS
9307,MIGRATIONS
9308,FIVE_G
9309,FIVE_G
9310,MIGRATIONS
9311,MIGRATIONS
9312,MIGRATIONS
9313,FIVE_G
9314,FIVE_G
9315,FIVE_G
9316,MIGRATIONS
9317,NEWS_OR_OTHER
9318,LGBT
9319,LGBT
9320,LGBT
9321,FIVE_G
9322,FIVE_G
9323,FIVE_G
9324,LGBT
9325,LGBT
9326,FIVE_G
9327,FIVE_G
9328,FIVE_G
9329,FIVE_G
9330,FIVE_G
9331,FIVE_G
9332,FIVE_G
9333,FIVE_G
9334,FIVE_G
9335,FIVE_G
9336,FIVE_G
9337,FIVE_G
9338,FIVE_G
9339,FIVE_G
9340,FIVE_G
9341,FIVE_G
9342,FIVE_G
9343,FIVE_G
9344,FIVE_G
9345,FIVE_G
9346,FIVE_G
9347,FIVE_G
9348,FIVE_G
9349,FIVE_G
9350,FIVE_G
9351,FIVE_G
9352,FIVE_G
9353,FIVE_G
9354,FIVE_G
9355,FIVE_G
9356,FIVE_G
9357,FIVE_G
9358,FIVE_G
9359,FIVE_G
9360,FIVE_G
9361,FIVE_G
9362,NEWS_OR_OTHER
9363,FIVE_G
9364,FIVE_G
9365,WOMENS_RIGHTS
9366,FIVE_G
9367,FIVE_G
9368,FIVE_G
9369,FIVE_G
9370,FIVE_G
9371,FIVE_G
9372,FIVE_G
9373,ASTRONOMY_AND_AERONAUTICS
9374,ASTRONOMY_AND_AERONAUTICS
9375,FIVE_G
9376,FIVE_G
9377,FIVE_G
9378,FIVE_G
9379,FIVE_G
9380,FIVE_G
9381,FIVE_G
9382,MIGRATIONS
9383,MIGRATIONS
9384,FIVE_G
9385,FIVE_G
9386,FIVE_G
9387,FIVE_G
9388,MIGRATIONS
9389,MIGRATIONS
9390,MIGRATIONS
9391,MIGRATIONS
9392,MIGRATIONS
9393,MIGRATIONS
9394,MIGRATIONS
9395,MIGRATIONS
9396,MIGRATIONS
9397,MIGRATIONS
9398,MIGRATIONS
9399,MIGRATIONS
9400,MIGRATIONS
9401,MIGRATIONS
9402,MIGRATIONS
9403,MIGRATIONS
9404,MIGRATIONS
9405,MIGRATIONS
9406,MIGRATIONS
9407,MIGRATIONS
9408,MIGRATIONS
9409,MIGRATIONS
9410,MIGRATIONS
9411,MIGRATIONS
9412,MIGRATIONS
9413,MIGRATIONS
9414,MIGRATIONS
9415,MIGRATIONS
9416,MIGRATIONS
9417,MIGRATIONS
9418,MIGRATIONS
9419,MIGRATIONS
9420,MIGRATIONS
9421,MIGRATIONS
9422,MIGRATIONS
9423,MIGRATIONS
9424,MIGRATIONS
9425,MIGRATIONS
9426,MIGRATIONS
9427,MIGRATIONS
9428,MIGRATIONS
9429,MIGRATIONS
9430,MIGRATIONS
9431,MIGRATIONS
9432,MIGRATIONS
9433,MIGRATIONS
9434,MIGRATIONS
9435,MIGRATIONS
9436,MIGRATIONS
9437,MIGRATIONS
9438,MIGRATIONS
9439,MIGRATIONS
9440,MIGRATIONS
9441,MIGRATIONS
9442,MIGRATIONS
9443,MIGRATIONS
9444,MIGRATIONS
9445,MIGRATIONS
9446,MIGRATIONS
9447,MIGRATIONS
9448,MIGRATIONS
9449,MIGRATIONS
9450,MIGRATIONS
9451,MIGRATIONS
9452,MIGRATIONS
9453,MIGRATIONS
9454,MIGRATIONS
9455,MIGRATIONS
9456,MIGRATIONS
9457,MIGRATIONS
9458,MIGRATIONS
9459,MIGRATIONS
9460,MIGRATIONS
9461,MIGRATIONS
9462,MIGRATIONS
9463,MIGRATIONS
9464,MIGRATIONS
9465,PSEUDOMEDICINE
9466,MIGRATIONS
9467,MIGRATIONS
9468,MIGRATIONS
9469,MIGRATIONS
9470,MIGRATIONS
9471,MIGRATIONS
9472,MIGRATIONS
9473,MIGRATIONS
9474,PSEUDOMEDICINE
9475,MIGRATIONS
9476,MIGRATIONS
9477,MIGRATIONS
9478,MIGRATIONS
9479,MIGRATIONS
9480,MIGRATIONS
9481,MIGRATIONS
9482,MIGRATIONS
9483,MIGRATIONS
9484,MIGRATIONS
9485,MIGRATIONS
9486,MIGRATIONS
9487,MIGRATIONS
9488,MIGRATIONS
9489,MIGRATIONS
9490,MIGRATIONS
9491,MIGRATIONS
9492,MIGRATIONS
9493,MIGRATIONS
9494,MIGRATIONS
9495,MIGRATIONS
9496,MIGRATIONS
9497,MIGRATIONS
9498,MIGRATIONS
9499,MIGRATIONS
9500,MIGRATIONS
9501,MIGRATIONS
9502,MIGRATIONS
9503,MIGRATIONS
9504,MIGRATIONS
9505,MIGRATIONS
9506,MIGRATIONS
9507,MIGRATIONS
9508,MIGRATIONS
9509,MIGRATIONS
9510,MIGRATIONS
9511,MIGRATIONS
9512,MIGRATIONS
9513,MIGRATIONS
9514,MIGRATIONS
9515,PSEUDOMEDICINE
9516,WOMENS_RIGHTS
9517,MIGRATIONS
9518,MIGRATIONS
9519,MIGRATIONS
9520,MIGRATIONS
9521,MIGRATIONS
9522,MIGRATIONS
9523,MIGRATIONS
9524,MIGRATIONS
9525,MIGRATIONS
9526,MIGRATIONS
9527,MIGRATIONS
9528,MIGRATIONS
9529,MIGRATIONS
9530,MIGRATIONS
9531,NEWS_OR_OTHER
9532,MIGRATIONS
9533,MIGRATIONS
9534,MIGRATIONS
9535,MIGRATIONS
9536,WOMENS_RIGHTS
9537,MIGRATIONS
9538,MIGRATIONS
9539,MIGRATIONS
9540,MIGRATIONS
9541,MIGRATIONS
9542,MIGRATIONS
9543,MIGRATIONS
9544,NEWS_OR_OTHER
9545,WOMENS_RIGHTS
9546,MIGRATIONS
9547,MIGRATIONS
9548,MIGRATIONS
9549,MIGRATIONS
9550,MIGRATIONS
9551,MIGRATIONS
9552,MIGRATIONS
9553,MIGRATIONS
9554,MIGRATIONS
9555,MIGRATIONS
9556,MIGRATIONS
9557,MIGRATIONS
9558,MIGRATIONS
9559,NEWS_OR_OTHER
9560,MIGRATIONS
9561,MIGRATIONS
9562,MIGRATIONS
9563,MIGRATIONS
9564,MIGRATIONS
9565,MIGRATIONS
9566,NEWS_OR_OTHER
9567,MIGRATIONS
9568,MIGRATIONS
9569,MIGRATIONS
9570,MIGRATIONS
9571,MIGRATIONS
9572,MIGRATIONS
9573,MIGRATIONS
9574,MIGRATIONS
9575,MIGRATIONS
9576,MIGRATIONS
9577,MIGRATIONS
9578,MIGRATIONS
9579,MIGRATIONS
9580,MIGRATIONS
9581,MIGRATIONS
9582,NEWS_OR_OTHER
9583,MIGRATIONS
9584,MIGRATIONS
9585,MIGRATIONS
9586,MIGRATIONS
9587,MIGRATIONS
9588,MIGRATIONS
9589,MIGRATIONS
9590,MIGRATIONS
9591,MIGRATIONS
9592,NEWS_OR_OTHER
9593,MIGRATIONS
9594,MIGRATIONS
9595,MIGRATIONS
9596,MIGRATIONS
9597,MIGRATIONS
9598,MIGRATIONS
9599,MIGRATIONS
9600,MIGRATIONS
9601,MIGRATIONS
9602,MIGRATIONS
9603,CLIMATE_CRISIS
9604,MIGRATIONS
9605,NEWS_OR_OTHER
9606,MIGRATIONS
9607,MIGRATIONS
9608,MIGRATIONS
9609,MIGRATIONS
9610,MIGRATIONS
9611,MIGRATIONS
9612,MIGRATIONS
9613,MIGRATIONS
9614,MIGRATIONS
9615,MIGRATIONS
9616,MIGRATIONS
9617,MIGRATIONS
9618,NEWS_OR_OTHER
9619,WOMENS_RIGHTS
9620,MIGRATIONS
9621,MIGRATIONS
9622,MIGRATIONS
9623,MIGRATIONS
9624,MIGRATIONS
9625,MIGRATIONS
9626,MIGRATIONS
9627,MIGRATIONS
9628,MIGRATIONS
9629,MIGRATIONS
9630,MIGRATIONS
9631,MIGRATIONS
9632,NEWS_OR_OTHER
9633,WOMENS_RIGHTS
9634,NEWS_OR_OTHER
9635,ASTRONOMY_AND_AERONAUTICS
9636,ASTRONOMY_AND_AERONAUTICS
9637,MIGRATIONS
9638,MIGRATIONS
9639,MIGRATIONS
9640,MIGRATIONS
9641,MIGRATIONS
9642,MIGRATIONS
9643,MIGRATIONS
9644,MIGRATIONS
9645,MIGRATIONS
9646,NEWS_OR_OTHER
9647,MIGRATIONS
9648,MIGRATIONS
9649,MIGRATIONS
9650,MIGRATIONS
9651,MIGRATIONS
9652,MIGRATIONS
9653,MIGRATIONS
9654,MIGRATIONS
9655,MIGRATIONS
9656,MIGRATIONS
9657,MIGRATIONS
9658,MIGRATIONS
9659,MIGRATIONS
9660,MIGRATIONS
9661,NEWS_OR_OTHER
9662,MIGRATIONS
9663,MIGRATIONS
9664,MIGRATIONS
9665,MIGRATIONS
9666,MIGRATIONS
9667,MIGRATIONS
9668,MIGRATIONS
9669,MIGRATIONS
9670,MIGRATIONS
9671,MIGRATIONS
9672,MIGRATIONS
9673,MIGRATIONS
9674,MIGRATIONS
9675,MIGRATIONS
9676,PSEUDOMEDICINE
9677,MIGRATIONS
9678,MIGRATIONS
9679,MIGRATIONS
9680,MIGRATIONS
9681,MIGRATIONS
9682,MIGRATIONS
9683,MIGRATIONS
9684,MIGRATIONS
9685,MIGRATIONS
9686,MIGRATIONS
9687,MIGRATIONS
9688,MIGRATIONS
9689,MIGRATIONS
9690,MIGRATIONS
9691,PSEUDOMEDICINE
9692,MIGRATIONS
9693,MIGRATIONS
9694,MIGRATIONS
9695,MIGRATIONS
9696,MIGRATIONS
9697,MIGRATIONS
9698,MIGRATIONS
9699,MIGRATIONS
9700,MIGRATIONS
9701,MIGRATIONS
9702,MIGRATIONS
9703,MIGRATIONS
9704,MIGRATIONS
9705,MIGRATIONS
9706,PSEUDOMEDICINE
9707,MIGRATIONS
9708,MIGRATIONS
9709,MIGRATIONS
9710,MIGRATIONS
9711,MIGRATIONS
9712,MIGRATIONS
9713,MIGRATIONS
9714,MIGRATIONS
9715,MIGRATIONS
9716,MIGRATIONS
9717,MIGRATIONS
9718,MIGRATIONS
9719,PSEUDOMEDICINE
9720,MIGRATIONS
9721,MIGRATIONS
9722,MIGRATIONS
9723,MIGRATIONS
9724,MIGRATIONS
9725,MIGRATIONS
9726,MIGRATIONS
9727,MIGRATIONS
9728,MIGRATIONS
9729,MIGRATIONS
9730,MIGRATIONS
9731,MIGRATIONS
9732,MIGRATIONS
9733,PSEUDOMEDICINE
9734,MIGRATIONS
9735,MIGRATIONS
9736,MIGRATIONS
9737,MIGRATIONS
9738,MIGRATIONS
9739,MIGRATIONS
9740,MIGRATIONS
9741,MIGRATIONS
9742,MIGRATIONS
9743,MIGRATIONS
9744,MIGRATIONS
9745,MIGRATIONS
9746,MIGRATIONS
9747,MIGRATIONS
9748,MIGRATIONS
9749,MIGRATIONS
9750,PSEUDOMEDICINE
9751,MIGRATIONS
9752,MIGRATIONS
9753,MIGRATIONS
9754,MIGRATIONS
9755,MIGRATIONS
9756,MIGRATIONS
9757,MIGRATIONS
9758,MIGRATIONS
9759,MIGRATIONS
9760,MIGRATIONS
9761,PSEUDOMEDICINE
9762,PSEUDOMEDICINE
9763,MIGRATIONS
9764,MIGRATIONS
9765,MIGRATIONS
9766,MIGRATIONS
9767,MIGRATIONS
9768,MIGRATIONS
9769,MIGRATIONS
9770,MIGRATIONS
9771,MIGRATIONS
9772,PSEUDOMEDICINE
9773,MIGRATIONS
9774,MIGRATIONS
9775,MIGRATIONS
9776,MIGRATIONS
9777,MIGRATIONS
9778,MIGRATIONS
9779,MIGRATIONS
9780,MIGRATIONS
9781,PSEUDOMEDICINE
9782,MIGRATIONS
9783,MIGRATIONS
9784,MIGRATIONS
9785,MIGRATIONS
9786,MIGRATIONS
9787,MIGRATIONS
9788,MIGRATIONS
9789,MIGRATIONS
9790,MIGRATIONS
9791,MIGRATIONS
9792,MIGRATIONS
9793,PSEUDOMEDICINE
9794,MIGRATIONS
9795,MIGRATIONS
9796,MIGRATIONS
9797,MIGRATIONS
9798,MIGRATIONS
9799,PSEUDOMEDICINE
9800,MIGRATIONS
9801,MIGRATIONS
9802,WOMENS_RIGHTS
9803,WOMENS_RIGHTS
9804,WOMENS_RIGHTS
9805,MIGRATIONS
9806,MIGRATIONS
9807,WOMENS_RIGHTS
9808,MIGRATIONS
9809,MIGRATIONS
9810,MIGRATIONS
9811,LGBT
9812,WOMENS_RIGHTS
9813,MIGRATIONS
9814,MIGRATIONS
9815,PSEUDOMEDICINE
9816,LGBT
9817,LGBT
9818,LGBT
9819,LGBT
9820,WOMENS_RIGHTS
9821,MIGRATIONS
9822,MIGRATIONS
9823,MIGRATIONS
9824,MIGRATIONS
9825,MIGRATIONS
9826,MIGRATIONS
9827,MIGRATIONS
9828,MIGRATIONS
9829,MIGRATIONS
9830,MIGRATIONS
9831,PSEUDOMEDICINE
9832,MIGRATIONS
9833,MIGRATIONS
9834,MIGRATIONS
9835,MIGRATIONS
9836,MIGRATIONS
9837,COVID
9838,COVID
9839,LGBT
9840,PSEUDOMEDICINE
9841,COVID
9842,PSEUDOMEDICINE
9843,PSEUDOMEDICINE
9844,CLIMATE_CRISIS
9845,CLIMATE_CRISIS
9846,CLIMATE_CRISIS
9847,CLIMATE_CRISIS
9848,LGBT
9849,WOMENS_RIGHTS
9850,PSEUDOMEDICINE
9851,LGBT
9852,LGBT
9853,LGBT
9854,WOMENS_RIGHTS
9855,LGBT
9856,LGBT
9857,LGBT
9858,LGBT
9859,LGBT
9860,LGBT
9861,LGBT
9862,LGBT
9863,LGBT
9864,LGBT
9865,LGBT
9866,LGBT
9867,LGBT
9868,LGBT
9869,LGBT
9870,LGBT
9871,LGBT
9872,PSEUDOMEDICINE
9873,LGBT
9874,LGBT
9875,LGBT
9876,LGBT
9877,LGBT
9878,LGBT
9879,LGBT
9880,LGBT
9881,LGBT
9882,PSEUDOMEDICINE
9883,LGBT
9884,WOMENS_RIGHTS
9885,LGBT
9886,LGBT
9887,PSEUDOMEDICINE
9888,WOMENS_RIGHTS
9889,WOMENS_RIGHTS
9890,LGBT
9891,WOMENS_RIGHTS
9892,WOMENS_RIGHTS
9893,LGBT
9894,WOMENS_RIGHTS
9895,WOMENS_RIGHTS
9896,WOMENS_RIGHTS
9897,LGBT
9898,LGBT
9899,LGBT
9900,PSEUDOMEDICINE
9901,LGBT
9902,LGBT
9903,LGBT
9904,LGBT
9905,MIGRATIONS
9906,LGBT
9907,LGBT
9908,LGBT
9909,LGBT
9910,LGBT
9911,PSEUDOMEDICINE
9912,LGBT
9913,LGBT
9914,LGBT
9915,LGBT
9916,LGBT
9917,LGBT
9918,LGBT
9919,LGBT
9920,LGBT
9921,LGBT
9922,PSEUDOMEDICINE
9923,LGBT
9924,LGBT
9925,LGBT
9926,LGBT
9927,LGBT
9928,LGBT
9929,LGBT
9930,LGBT
9931,LGBT
9932,LGBT
9933,LGBT
9934,PSEUDOMEDICINE
9935,LGBT
9936,LGBT
9937,LGBT
9938,LGBT
9939,LGBT
9940,LGBT
9941,LGBT
9942,LGBT
9943,PSEUDOMEDICINE
9944,LGBT
9945,LGBT
9946,LGBT
9947,LGBT
9948,LGBT
9949,LGBT
9950,LGBT
9951,LGBT
9952,WOMENS_RIGHTS
9953,WOMENS_RIGHTS
9954,LGBT
9955,PSEUDOMEDICINE
9956,LGBT
9957,LGBT
9958,LGBT
9959,LGBT
9960,LGBT
9961,LGBT
9962,PSEUDOMEDICINE
9963,LGBT
9964,LGBT
9965,LGBT
9966,LGBT
9967,LGBT
9968,LGBT
9969,LGBT
9970,LGBT
9971,LGBT
9972,LGBT
9973,LGBT
9974,LGBT
9975,LGBT
9976,LGBT
9977,LGBT
9978,LGBT
9979,LGBT
9980,LGBT
9981,LGBT
9982,LGBT
9983,LGBT
9984,LGBT
9985,LGBT
9986,LGBT
9987,PSEUDOMEDICINE
9988,LGBT
9989,LGBT
9990,LGBT
9991,LGBT
9992,LGBT
9993,LGBT
9994,LGBT
9995,LGBT
9996,LGBT
9997,LGBT
9998,LGBT
9999,LGBT
10000,PSEUDOMEDICINE
10001,LGBT
10002,LGBT
10003,LGBT
10004,LGBT
10005,LGBT
10006,LGBT
10007,LGBT
10008,LGBT
10009,LGBT
10010,LGBT
10011,LGBT
10012,LGBT
10013,LGBT
10014,LGBT
10015,LGBT
10016,LGBT
10017,LGBT
10018,LGBT
10019,LGBT
10020,LGBT
10021,LGBT
10022,LGBT
10023,LGBT
10024,LGBT
10025,LGBT
10026,PSEUDOMEDICINE
10027,LGBT
10028,LGBT
10029,LGBT
10030,LGBT
10031,LGBT
10032,LGBT
10033,LGBT
10034,PSEUDOMEDICINE
10035,LGBT
10036,LGBT
10037,LGBT
10038,LGBT
10039,LGBT
10040,LGBT
10041,LGBT
10042,LGBT
10043,LGBT
10044,LGBT
10045,LGBT
10046,LGBT
10047,LGBT
10048,LGBT
10049,LGBT
10050,LGBT
10051,LGBT
10052,LGBT
10053,LGBT
10054,PSEUDOMEDICINE
10055,LGBT
10056,LGBT
10057,LGBT
10058,LGBT
10059,LGBT
10060,LGBT
10061,LGBT
10062,LGBT
10063,LGBT
10064,LGBT
10065,LGBT
10066,LGBT
10067,LGBT
10068,LGBT
10069,LGBT
10070,LGBT
10071,LGBT
10072,LGBT
10073,LGBT
10074,LGBT
10075,LGBT
10076,LGBT
10077,LGBT
10078,LGBT
10079,LGBT
10080,LGBT
10081,LGBT
10082,LGBT
10083,LGBT
10084,LGBT
10085,LGBT
10086,LGBT
10087,LGBT
10088,LGBT
10089,LGBT
10090,LGBT
10091,LGBT
10092,LGBT
10093,LGBT
10094,LGBT
10095,LGBT
10096,LGBT
10097,LGBT
10098,LGBT
10099,LGBT
10100,LGBT
10101,LGBT
10102,LGBT
10103,WOMENS_RIGHTS
10104,WOMENS_RIGHTS
10105,LGBT
10106,LGBT
10107,LGBT
10108,LGBT
10109,LGBT
10110,LGBT
10111,LGBT
10112,LGBT
10113,LGBT
10114,LGBT
10115,LGBT
10116,LGBT
10117,LGBT
10118,LGBT
10119,LGBT
10120,LGBT
10121,LGBT
10122,LGBT
10123,LGBT
10124,LGBT
10125,LGBT
10126,LGBT
10127,LGBT
10128,LGBT
10129,LGBT
10130,LGBT
10131,LGBT
10132,LGBT
10133,LGBT
10134,LGBT
10135,WOMENS_RIGHTS
10136,LGBT
10137,LGBT
10138,NEWS_OR_OTHER
10139,ASTRONOMY_AND_AERONAUTICS
10140,LGBT
10141,LGBT
10142,LGBT
10143,LGBT
10144,LGBT
10145,LGBT
10146,LGBT
10147,LGBT
10148,LGBT
10149,LGBT
10150,LGBT
10151,LGBT
10152,LGBT
10153,WOMENS_RIGHTS
10154,LGBT
10155,LGBT
10156,LGBT
10157,LGBT
10158,LGBT
10159,LGBT
10160,LGBT
10161,LGBT
10162,LGBT
10163,LGBT
10164,LGBT
10165,LGBT
10166,LGBT
10167,LGBT
10168,LGBT
10169,PSEUDOMEDICINE
10170,LGBT
10171,LGBT
10172,LGBT
10173,LGBT
10174,LGBT
10175,LGBT
10176,PSEUDOMEDICINE
10177,LGBT
10178,LGBT
10179,LGBT
10180,LGBT
10181,LGBT
10182,LGBT
10183,LGBT
10184,LGBT
10185,LGBT
10186,LGBT
10187,LGBT
10188,LGBT
10189,PSEUDOMEDICINE
10190,LGBT
10191,NEWS_OR_OTHER
10192,LGBT
10193,LGBT
10194,LGBT
10195,LGBT
10196,MIGRATIONS
10197,LGBT
10198,LGBT
10199,LGBT
10200,LGBT
10201,LGBT
10202,LGBT
10203,LGBT
10204,LGBT
10205,LGBT
10206,PSEUDOMEDICINE
10207,NEWS_OR_OTHER
10208,LGBT
10209,LGBT
10210,LGBT
10211,LGBT
10212,LGBT
10213,LGBT
10214,LGBT
10215,LGBT
10216,LGBT
10217,LGBT
10218,LGBT
10219,LGBT
10220,LGBT
10221,LGBT
10222,LGBT
10223,LGBT
10224,LGBT
10225,LGBT
10226,LGBT
10227,LGBT
10228,LGBT
10229,LGBT
10230,LGBT
10231,PSEUDOMEDICINE
10232,WOMENS_RIGHTS
10233,LGBT
